"solar_year","province_code","province_name_eng","district_code","district_name_eng"
1396,"03","Parwan","0308","Koh-e- Safi"
1396,"03","Parwan","0309","Surkhi  parsa"
1396,"03","Parwan","0310","Shaykh  Ali"
1396,"04","Wardak","0401","province  Center (Maidan Shahr)"
1396,"04","Wardak","0402","Nerkh"
1396,"04","Wardak","0403","Jalrez"
1396,"04","Wardak","0404","Chak-e- Wardak"
1396,"04","Wardak","0405","Sayyid Abad"
1396,"04","Wardak","0406","Daimir Dad"
1396,"04","Wardak","0407","Hissa-e- awali Behsud"
1396,"04","Wardak","0408","Jaghatu"
1396,"04","Wardak","0409","Markaz-e- Behsud"
1396,"05","Logar","0501","province Center(Puli Alam)"
1396,"05","Logar","0502","Baraki Barak"
1396,"05","Logar","0503","Charkh"
1396,"05","Logar","0504","khushi"
1396,"05","Logar","0505","Mohammad Agha"
1396,"05","Logar","0506","Khar war"
1396,"05","Logar","0507","Azra"
1396,"06","Nangarhar","0601","province Center (Jalalabad)"
1396,"06","Nangarhar","0602","Behsud"
1396,"06","Nangarhar","0603","Surkh Rud"
1396,"06","Nangarhar","0604","Chapar har"
1396,"06","Nangarhar","0605","Kama"
1396,"06","Nangarhar","0606","Kuzkunar"
1396,"06","Nangarhar","0607","Rodat"
1396,"06","Nangarhar","0608","Khugyani"
1396,"06","Nangarhar","0609","Bati Kot"
1396,"06","Nangarhar","0610","Deh Bala"
1396,"06","Nangarhar","0611","Pachir Waagam"
1396,"06","Nangarhar","0612","Darah -e- Noor"
1396,"06","Nangarhar","0613","Kot"
1396,"06","Nangarhar","0614","Goshta"
1396,"06","Nangarhar","0615","Achin"
1396,"06","Nangarhar","0616","Shinwar"
1396,"06","Nangarhar","0617","Muhmand ِِDara"
1396,"06","Nangarhar","0618","Lalpoor"
1396,"06","Nangarhar","0619","Sher Zad"
1396,"06","Nangarhar","0620","Nazyan"
1396,"06","Nangarhar","0621","Hesarak"
1396,"06","Nangarhar","0622","Dur  Baba"
1396,"07","Laghman","0701","province Center (Mehterlam)"
1396,"07","Laghman","0702","Qarghayee"
1396,"07","Laghman","0703","Alishing"
1396,"07","Laghman","0704","Alingar"
1396,"07","Laghman","0705","Dawlat Shah"
1396,"07","Laghman","0706","Bad pakh (temporary district)"
1396,"08","Panjsher","0801","province  Center (Bazarak)"
1396,"08","Panjsher","0802","Rukha"
1396,"08","Panjsher","0803","Darah"
1396,"08","Panjsher","0804","Hissa-e- Awal   (Khinj)"
1396,"08","Panjsher","0805","Unaba"
1396,"08","Panjsher","0806","Shutul"
1396,"08","Panjsher","0807","Paryan"
1396,"08","Panjsher","0808","Ab shar (temporary district)"
1396,"09","Baghlan","0901","province Center (Pul-i-Khumri)"
1396,"09","Baghlan","0902","Dahana-e-Ghuri"
1396,"09","Baghlan","0903","Dushi"
1396,"09","Baghlan","0904","Nahreen"
1396,"09","Baghlan","0905","Baghlan-e- Jadeed"
1396,"09","Baghlan","0906","Khinjan"
1396,"09","Baghlan","0907","Andarab"
1396,"09","Baghlan","0908","Deh  Salah"
1396,"09","Baghlan","0909","Khwaja hejran (Jalga )"
1396,"09","Baghlan","0910","Burka"
1396,"09","Baghlan","0911","Tala Wa Barfak"
1396,"09","Baghlan","0912","Pul –e-Hisar"
1396,"09","Baghlan","0913","Khost Wa Firing"
1396,"09","Baghlan","0914","Gozargah-e- Noor"
1396,"09","Baghlan","0915","Firing Wa Gharu"
1396,"10","Bamyan","1001","province Center (Bamyan )"
1396,"10","Bamyan","1002","Shebar"
1396,"10","Bamyan","1003","Saighan"
1396,"10","Bamyan","1004","Kahmard"
1396,"10","Bamyan","1005","Yakawlang"
1396,"10","Bamyan","1006","Panjab"
1396,"10","Bamyan","1007","Waras"
1396,"10","Bamyan","1008","Yakawlang NO 2 (temporary district)"
1396,"11","Ghazni","1101","province Center(Ghazni)"
1396,"11","Ghazni","1102","Wali M. Shahid (khugyani)"
1396,"11","Ghazni","1103","Khwaja Omari"
1396,"11","Ghazni","1104","Waghaz"
1396,"11","Ghazni","1105","Deh Yak"
1396,"11","Ghazni","1106","Jaghatu"
1396,"11","Ghazni","1107","Andar"
1396,"11","Ghazni","1108","Zanakhan"
1396,"11","Ghazni","1109","Rashidan"
1396,"11","Ghazni","1110","Nawur"
1396,"11","Ghazni","1111","Qara Bagh"
1396,"11","Ghazni","1112","Giro"
1396,"11","Ghazni","1113","Ab Band"
1396,"11","Ghazni","1114","Jaghuri"
1396,"11","Ghazni","1115","Muqur"
1396,"11","Ghazni","1116","Malistan"
1396,"11","Ghazni","1117","Gelan"
1396,"11","Ghazni","1118","Ajristan"
1396,"11","Ghazni","1119","Nawa"
1396,"12","Paktika","1201","province Center(Sharan)"
1396,"12","Paktika","1202","Mata Khan"
1396,"12","Paktika","1203","Yosuf Khel"
1396,"12","Paktika","1204","Yahya Khel"
1396,"12","Paktika","1205","Sar Rawza"
1396,"12","Paktika","1206","Omna"
1396,"12","Paktika","1207","Zarghun Shahr"
1396,"12","Paktika","1208","Gomal"
1396,"12","Paktika","1209","Jani Khel"
1396,"12","Paktika","1210","Surubi"
1396,"12","Paktika","1211","Urgoon"
1396,"12","Paktika","1212","Ziruk"
1396,"12","Paktika","1213","Nika"
1396,"12","Paktika","1214","Barmal"
1396,"12","Paktika","1215","Giyan"
1396,"12","Paktika","1216","DilaWa Khushamand"
1396,"12","Paktika","1217","Wazakhwah"
1396,"12","Paktika","1218","Wormamay"
1396,"12","Paktika","1219","Turwo"
1396,"13","Paktya","1301","province Center(Gardez)"
1396,"13","Paktya","1302","Ahmadaba"
1396,"13","Paktya","1303","Zurmat"
1396,"13","Paktya","1304","Shwak"
1396,"13","Paktya","1305","Wuza Zadran"
1396,"13","Paktya","1306","Sayyid Karam"
1396,"13","Paktya","1307","Jaji"
1396,"13","Paktya","1308","Laja Ahmad khel"
1396,"13","Paktya","1309","Jani Khel"
1396,"13","Paktya","1310","Samkani"
1396,"13","Paktya","1311","Dand Patan"
1396,"13","Paktya","1312","laja mangel (temporary district)"
1396,"13","Paktya","1313","Mirzaka (temporary district)"
1396,"14","Khost","1401","province Center(Khost)"
1396,"14","Khost","1402","Manduzay (Esmayel khil)"
1396,"14","Khost","1403","Gurbuz"
1396,"14","Khost","1404","Tanay"
1396,"14","Khost","1405","Musa khel"
1396,"14","Khost","1406","Nadir Shah kot"
1396,"14","Khost","1407","Sabari (Yaqubi)"
1396,"14","Khost","1408","Tirzayee (Ali Sher )"
1396,"14","Khost","1409","Baak"
1396,"14","Khost","1410","Qalandar"
1396,"14","Khost","1411","Spera"
1396,"14","Khost","1412","Shamul"
1396,"14","Khost","1413","Jaji Maidan"
1396,"15","Kunar","1501","province Center (Asad Abad)"
1396,"15","Kunar","1502","Mara wara"
1396,"15","Kunar","1503","Watapoor"
1396,"15","Kunar","1504","Narang Wa Badil"
1396,"15","Kunar","1505","Sar Kani"
1396,"15","Kunar","1506","Shigal"
1396,"15","Kunar","1507","Dara-e- Pech"
1396,"15","Kunar","1508","Bar Kunar"
1396,"15","Kunar","1509","Sawkai"
1396,"15","Kunar","1510","Khas Kunar"
1396,"15","Kunar","1511","Ghazi Abad"
1396,"15","Kunar","1512","Dangam"
1396,"15","Kunar","1513","Chapa Dara"
1396,"15","Kunar","1514","Noorgal"
1396,"15","Kunar","1515","Nari"
1396,"15","Kunar","1516","Sheltan (temporary district)"
1396,"16","Nuristan","1601","province Center (Paroon)"
1396,"16","Nuristan","1602","Waygal"
1396,"16","Nuristan","1603","Wama"
1396,"16","Nuristan","1604","Noor Gram"
1396,"16","Nuristan","1605","Duab"
1396,"16","Nuristan","1606","Kamdesh"
1396,"16","Nuristan","1607","Mandol"
1396,"16","Nuristan","1608","Bargi Matal"
1396,"17","Badakhshan","1701","province center (Faiz Abad)"
1396,"17","Badakhshan","1702","Argo"
1396,"17","Badakhshan","1703","Arghanj Khwah"
1396,"17","Badakhshan","1704","Yaftal-e-Sufla"
1396,"17","Badakhshan","1705","Khash"
1396,"17","Badakhshan","1706","Baharak"
1396,"17","Badakhshan","1707","Darayim"
1396,"17","Badakhshan","1708","Kohistan"
1396,"17","Badakhshan","1709","Yawan"
1396,"17","Badakhshan","1710","Jurm"
1396,"17","Badakhshan","1711","Tashkan"
1396,"17","Badakhshan","1712","Shuhada"
1396,"17","Badakhshan","1713","Shahri Buzurg"
1396,"17","Badakhshan","1714","Raghistan"
1396,"17","Badakhshan","1715","Kishm"
1396,"17","Badakhshan","1716","Wardooj"
1396,"17","Badakhshan","1717","Tagab"
1396,"17","Badakhshan","1718","Yamgan(Girwan)"
1396,"17","Badakhshan","1719","Shighnan"
1396,"17","Badakhshan","1720","Khwahan"
1396,"17","Badakhshan","1721","Kufab"
1396,"17","Badakhshan","1722","Darwaz-e- Payin (Mamay)"
1396,"17","Badakhshan","1723","Eshkashim"
1396,"17","Badakhshan","1724","Shiki"
1396,"17","Badakhshan","1725","Zebak"
1396,"17","Badakhshan","1726","Kiran Wa Menjan"
1396,"17","Badakhshan","1727","Darwaz-e- Bala ( Nesay)"
1396,"17","Badakhshan","1728","Wakhan"
1396,"18","Takhar","1801","province  Center (Taluqan)"
1396,"18","Takhar","1802","Hazar Sumuch"
1396,"18","Takhar","1803","Baharak"
1396,"18","Takhar","1804","Bangi"
1396,"18","Takhar","1805","Chal"
1396,"18","Takhar","1806","Namak Ab"
1396,"18","Takhar","1807","Kalafgan"
1396,"18","Takhar","1808","Farkhar"
1396,"18","Takhar","1809","Khwaja Ghar"
1396,"18","Takhar","1810","Rustaq"
1396,"18","Takhar","1811","Eshkamesh"
1396,"18","Takhar","1812","Dashti Qala"
1396,"18","Takhar","1813","Warsaj"
1396,"18","Takhar","1814","Khwaja Bahawuddin"
1396,"18","Takhar","1815","Darqad"
1396,"18","Takhar","1816","Chahab"
1396,"18","Takhar","1817","Yangi Qala"
1396,"19","Kunduz","1901","province Center (Kunduz)"
1396,"19","Kunduz","1902","Chahar Darah"
1396,"19","Kunduz","1903","Ali Abad"
1396,"19","Kunduz","1904","Khan Abad"
1396,"19","Kunduz","1905","Hazrati Imam Sahib"
1396,"19","Kunduz","1906","Dasht-e- Archi"
1396,"19","Kunduz","1907","Qala -e-Zal"
1396,"19","Kunduz","1908","Calbad (temporary district)"
1396,"19","Kunduz","1909","Gultipa (temporary district)"
1396,"19","Kunduz","1910","Akhtash (temporary district)"
1396,"20","Samangan","2001","province Center (Aybak)"
1396,"20","Samangan","2002","Hazrat -e-Sultan"
1396,"20","Samangan","2003","Khuram Wa Sarbagh"
1396,"20","Samangan","2004","Feroz  Nakhcheer"
1396,"20","Samangan","2005","Rui- Do- Ab"
1396,"20","Samangan","2006","Dara -e-soof-i-Payin"
1396,"20","Samangan","2007","Dara -e-soof-e- Bala"
1396,"21","Balkh","2101","province Center (Mazar-e- sharif)"
1396,"21","Balkh","2102","Nahri Shahi"
1396,"21","Balkh","2103","Dehdadi"
1396,"21","Balkh","2104","Char kent"
1396,"21","Balkh","2105","Marmul"
1396,"21","Balkh","2106","Balkh"
1396,"21","Balkh","2107","Sholgara"
1396,"21","Balkh","2108","Chimtal"
1396,"21","Balkh","2109","Dawlat Abad"
1396,"21","Balkh","2110","Khulm"
1396,"21","Balkh","2111","Char Bolak"
1396,"21","Balkh","2112","Shortepa"
1396,"21","Balkh","2113","Kaldar"
1396,"21","Balkh","2114","Kishindeh"
1396,"21","Balkh","2115","Zari"
1396,"22","Sar-e-Pul","2201","province Center (Sar-e-Pul)"
1396,"22","Sar-e-Pul","2202","Sayyad"
1396,"22","Sar-e-Pul","2203","Kohistanat"
1396,"22","Sar-e-Pul","2204","Sozma Qala"
1396,"22","Sar-e-Pul","2205","Sancharak"
1396,"22","Sar-e-Pul","2206","Gosfandi"
1396,"22","Sar-e-Pul","2207","Balkhab"
1396,"23","Ghor","2301","province  Center (Chighcheran)"
1396,"23","Ghor","2302","Duleena"
1396,"23","Ghor","2303","Dawlatyar"
1396,"23","Ghor","2304","Char Sada"
1396,"23","Ghor","2305","Pasaband"
1396,"23","Ghor","2306","Shahrak"
1396,"23","Ghor","2307","Lal Wa SarJangal"
1396,"23","Ghor","2308","Taywara"
1396,"23","Ghor","2309","Tulak"
1396,"23","Ghor","2310","Saghar"
1396,"24","Daykundi","2401","province Center (Nili)"
1396,"24","Daykundi","2402","Shahristan"
1396,"24","Daykundi","2403","Ishterlai"
1396,"24","Daykundi","2404","Khedir"
1396,"24","Daykundi","2405","kiti"
1396,"24","Daykundi","2406","Miramor"
1396,"24","Daykundi","2407","Sang -e- Takht"
1396,"24","Daykundi","2408","Kejran"
1396,"24","Daykundi","2409","Gizab"
1396,"25","Uruzgan","2501","province Center (Tirinkot)"
1396,"25","Uruzgan","2502","Dehraoud"
1396,"25","Uruzgan","2503","Chora"
1396,"25","Uruzgan","2504","Shahidhassas"
1396,"25","Uruzgan","2505","Khas Urozgan"
1396,"25","Uruzgan","2506","Chinarto (temporary district)"
1396,"26","Zabul","2601","province Center (Qalat)"
1396,"26","Zabul","2602","Tarang Wa Jaldak"
1396,"26","Zabul","2603","Shinkai"
1396,"26","Zabul","2604","Mizan"
1396,"26","Zabul","2605","Arghandab"
1396,"26","Zabul","2606","Shah Joi"
1396,"26","Zabul","2607","Daichopan"
1396,"26","Zabul","2608","Atghar"
1396,"26","Zabul","2609","Naw Bahar"
1396,"26","Zabul","2610","Shemel Zayi"
1396,"26","Zabul","2611","Kakar (khak-e-afghan )"
1396,"27","Kandahar","2701","province Center (Kandahar)"
1396,"27","Kandahar","2702","Arghandab"
1396,"27","Kandahar","2703","Daman"
1396,"27","Kandahar","2704","Panjwayee"
1396,"27","Kandahar","2705","Zhire"
1396,"27","Kandahar","2706","Shah Wali Kot"
1396,"27","Kandahar","2707","Khakrez"
1396,"27","Kandahar","2708","Arghistan"
1396,"27","Kandahar","2709","Ghorak"
1396,"27","Kandahar","2710","Maiwand"
1396,"27","Kandahar","2711","Spin Boldak"
1396,"27","Kandahar","2712","Nesh"
1396,"27","Kandahar","2713","Miyanishin"
1396,"27","Kandahar","2714","Shorabak"
1396,"27","Kandahar","2715","Maruf"
1396,"27","Kandahar","2716","Reg ( Shiga )"
1396,"27","Kandahar","2717","Dand (temporary district)"
1396,"27","Kandahar","2718","Takhta pul (temporary district)"
1396,"28","Jawzjan","2801","province Center (Sheberghan)"
1396,"28","Jawzjan","2802","Khwaja Dukoh"
1396,"28","Jawzjan","2803","Khanaqa"
1396,"28","Jawzjan","2804","Mingajik"
1396,"28","Jawzjan","2805","Qush Tepa"
1396,"28","Jawzjan","2806","Khamyab"
1396,"28","Jawzjan","2807","Aqchah"
1396,"28","Jawzjan","2808","Faizabad"
1396,"28","Jawzjan","2809","Mardyan"
1396,"28","Jawzjan","2810","Qarqin"
1396,"28","Jawzjan","2811","Darzab"
1396,"29","Faryab","2901","province Center (Maimana)"
1396,"29","Faryab","2902","Pashtun kot"
1396,"29","Faryab","2903","Khwaja Sabz Posh i Wali"
1396,"29","Faryab","2904","Almar"
1396,"29","Faryab","2905","Bilchiragh"
1396,"29","Faryab","2906","Shirin Tagab"
1396,"29","Faryab","2907","Qaisar"
1396,"29","Faryab","2908","Gurziwan"
1396,"29","Faryab","2909","Dawlat Abad"
1396,"29","Faryab","2910","Kohistan"
1396,"29","Faryab","2911","Qaram Qul"
1396,"29","Faryab","2912","Qurghan"
1396,"29","Faryab","2913","Andkhoy"
1396,"29","Faryab","2914","Khani Charbagh"
1396,"30","Hilmand","3001","province Center (Lashkargah)"
1396,"30","Hilmand","3002","Nad Ali"
1396,"30","Hilmand","3003","Nawa-i- Barikzayi"
1396,"30","Hilmand","3004","Nahr-i- Saraj"
1396,"30","Hilmand","3005","Washer"
1396,"30","Hilmand","3006","Garm Ser"
1396,"30","Hilmand","3007","Nawzad"
1396,"30","Hilmand","3008","Sangin"
1396,"30","Hilmand","3009","Musa Qala"
1396,"30","Hilmand","3010","Kajaki"
1396,"30","Hilmand","3011","Reg-i-Khan Nishin"
1396,"30","Hilmand","3012","Baghran"
1396,"30","Hilmand","3013","Dishu"
1396,"30","Hilmand","3014","Marja (temporary district)"
1396,"30","Hilmand","3015","Nawamish (temporary district)"
1396,"31","Badghis","3101","province Center  (Qala-i- Now)"
1396,"31","Badghis","3102","Ab Kamari"
1396,"31","Badghis","3103","Muqur"
1396,"31","Badghis","3104","Qadis"
1396,"31","Badghis","3105","Murghab (Bala Murghab)"
1396,"31","Badghis","3106","Jawand"
1396,"31","Badghis","3107","Ghormach"
1396,"32","Hirat","3201","province  Center (Herat)"
1396,"32","Hirat","3202","Enjil"
1396,"32","Hirat","3203","Guzera (Nizam-i- Shahid)"
1396,"32","Hirat","3204","Karrukh"
1396,"32","Hirat","3205","Zendahjan"
1396,"32","Hirat","3206","Pashtun Zarghun"
1396,"32","Hirat","3207","Kushk (Rubat-i-Sangi)"
1396,"32","Hirat","3208","Gulran"
1396,"32","Hirat","3209","Adraskan"
1396,"32","Hirat","3210","Kushk-i- Kuhna"
1396,"32","Hirat","3211","Ghoryan"
1396,"32","Hirat","3212","Obe"
1396,"32","Hirat","3213","Kohsan"
1396,"32","Hirat","3214","Shindand"
1396,"32","Hirat","3215","Fersi"
1396,"32","Hirat","3216","Chishti Sharif"
1396,"32","Hirat","3217","zerko (temporary district)"
1396,"32","Hirat","3218","poshtko (temporary district)"
1396,"32","Hirat","3219","kozeor (temporary district)"
1396,"32","Hirat","3220","zawol (temporary district)"
1396,"33","Farah","3301","province Center (Farah)"
1396,"33","Farah","3302","Pushtrud"
1396,"33","Farah","3303","Khak-i-safed"
1396,"33","Farah","3304","Qala-i-kah"
1396,"33","Farah","3305","Shibkoh"
1396,"33","Farah","3306","Bala Buluk"
1396,"33","Farah","3307","Anar Dara"
1396,"33","Farah","3308","Bakwa"
1396,"33","Farah","3309","Lash-i- Juwayn"
1396,"33","Farah","3310","Gulistan"
1396,"33","Farah","3311","Pur Chaman"
1396,"34","Nimroz","3401","province Center (Zaranj)"
1396,"34","Nimroz","3402","Kang"
1396,"34","Nimroz","3403","Asl-i-chakhansur"
1396,"34","Nimroz","3404","Char Burjak"
1396,"34","Nimroz","3405","Khashrod"
1396,"34","Nimroz","3406","Dularam (temporary district)"
1397,"01","Kabul","0101","province Center (Kabul )"
1397,"01","Kabul","0102","Paghman"
1397,"01","Kabul","0103","Chahar Asyab"
1397,"01","Kabul","0104","Bagrami"
1397,"01","Kabul","0105","DehSabz"
1397,"01","Kabul","0106","Shakar Dara"
1397,"01","Kabul","0107","Musahi"
1397,"01","Kabul","0108","Mir Bacha kot"
1397,"01","Kabul","0109","Khak-e-Jabar"
1397,"01","Kabul","0110","Kalakan"
1397,"01","Kabul","0111","Guldara"
1397,"01","Kabul","0112","Farza"
1397,"01","Kabul","0113","Estalef"
1397,"01","Kabul","0114","Qara Bagh"
1397,"01","Kabul","0115","Surubi"
1397,"02","Kapisa","0201","province Center (Mahmood Raqi)"
1397,"02","Kapisa","0202","Hissa-e-Duwumi Kohistan"
1397,"02","Kapisa","0203","Koh Band"
1397,"02","Kapisa","0204","Hissa-e-Awali Kohistan"
1397,"02","Kapisa","0205","Nijrab"
1397,"02","Kapisa","0206","Tagab"
1397,"02","Kapisa","0207","Alasai"
1397,"03","Parwan","0301","province Center (Charikar )"
1397,"03","Parwan","0302","Bagram"
1397,"03","Parwan","0303","Shinwari"
1397,"03","Parwan","0304","Sayyid Khel"
1397,"03","Parwan","0305","Jabulussaraj"
1397,"03","Parwan","0306","Salang"
1397,"03","Parwan","0307","syahgird ('Ghurband)"
1397,"03","Parwan","0308","Koh-e- Safi"
1397,"03","Parwan","0309","Surkhi parsa"
1397,"03","Parwan","0310","Shaykh Ali"
1397,"04","Wardak","0401","province Center (Maidan Shahr)"
1397,"04","Wardak","0402","Nerkh"
1397,"04","Wardak","0403","Jalrez"
1397,"04","Wardak","0404","Chak-e- Wardak"
1397,"04","Wardak","0405","Sayyid Abad"
1397,"04","Wardak","0406","Daimir Dad"
1397,"04","Wardak","0407","Hissa-e- awali Behsud"
1397,"04","Wardak","0408","Jaghatu"
1397,"04","Wardak","0409","Markaz-e- Behsud"
1397,"05","Logar","0501","province Center(Puli Alam)"
1397,"05","Logar","0502","Baraki Barak"
1397,"05","Logar","0503","Charkh"
1397,"05","Logar","0504","khushi"
1397,"05","Logar","0505","Mohammad Agha"
1397,"05","Logar","0506","Khar war"
1397,"05","Logar","0507","Azra"
1397,"06","Nangarhar","0601","province Center (Jalalabad)"
1397,"06","Nangarhar","0602","Behsud"
1397,"06","Nangarhar","0603","Surkh Rud"
1397,"06","Nangarhar","0604","Chapar har"
1397,"06","Nangarhar","0605","Kama"
1397,"06","Nangarhar","0606","Kuzkunar"
1397,"06","Nangarhar","0607","Rodat"
1397,"06","Nangarhar","0608","Khugyani"
1397,"06","Nangarhar","0609","Bati Kot"
1397,"06","Nangarhar","0610","Deh Bala"
1397,"06","Nangarhar","0611","Pachir Waagam"
1397,"06","Nangarhar","0612","Darah -e- Noor"
1397,"06","Nangarhar","0613","Kot"
1397,"06","Nangarhar","0614","Goshta"
1397,"06","Nangarhar","0615","Achin"
1397,"06","Nangarhar","0616","Shinwar"
1397,"06","Nangarhar","0617","Muhmand Dِِara"
1397,"06","Nangarhar","0618","Lalpoor"
1397,"06","Nangarhar","0619","Sher Zad"
1397,"06","Nangarhar","0620","Nazyan"
1397,"06","Nangarhar","0621","Hesarak"
1397,"06","Nangarhar","0622","Dur Baba"
1397,"06","Nangarhar","0623","Spin ghar"
1397,"07","Laghman","0701","province Center (Mehterlam)"
1397,"07","Laghman","0702","Qarghayee"
1397,"07","Laghman","0703","Alishing"
1397,"07","Laghman","0704","Alingar"
1397,"07","Laghman","0705","Dawlat Shah"
1397,"07","Laghman","0706","Bad pash"
1397,"08","Panjsher","0801","province Center (Bazarak)"
1397,"08","Panjsher","0802","Rukha"
1397,"08","Panjsher","0803","Darah"
1397,"08","Panjsher","0804","Hissa-e- Awal (Khinj)"
1397,"08","Panjsher","0805","Unaba"
1397,"08","Panjsher","0806","Shutul"
1397,"08","Panjsher","0807","Paryan"
1397,"08","Panjsher","0808","Ab shar"
1397,"09","Baghlan","0901","province Center (Pul-i-Khumri)"
1397,"09","Baghlan","0902","Dahana-e-Ghuri"
1397,"09","Baghlan","0903","Dushi"
1397,"09","Baghlan","0904","Nahreen"
1397,"09","Baghlan","0905","Baghlan-e- Jadeed"
1397,"09","Baghlan","0906","Khinjan"
1397,"09","Baghlan","0907","Andarab"
1397,"09","Baghlan","0908","Deh Salah"
1397,"09","Baghlan","0909","Khwaja hejran (Jalga )"
1397,"09","Baghlan","0910","Burka"
1397,"09","Baghlan","0911","Tala Wa Barfak"
1397,"09","Baghlan","0912","Pul –e-Hisar"
1397,"09","Baghlan","0913","Khost Wa Firing"
1397,"09","Baghlan","0914","Gozargah-e- Noor"
1397,"09","Baghlan","0915","Firing Wa Gharu"
1397,"10","Bamyan","1001","province Center (Bamyan)"
1397,"10","Bamyan","1002","Shebar"
1397,"10","Bamyan","1003","Saighan"
1397,"10","Bamyan","1004","Kahmard"
1397,"10","Bamyan","1005","Yakawlang"
1397,"10","Bamyan","1006","Panjab"
1397,"10","Bamyan","1007","Waras"
1397,"10","Bamyan","1008","Yakawlang NO 2"
1397,"11","Ghazni","1101","province Center(Ghazni)"
1397,"11","Ghazni","1102","Wali M. Shahid (khugyani)"
1397,"11","Ghazni","1103","Khwaja Omari"
1397,"11","Ghazni","1104","Waghaz"
1397,"11","Ghazni","1105","Deh Yak"
1397,"11","Ghazni","1106","Jaghatu"
1397,"11","Ghazni","1107","Andar"
1397,"11","Ghazni","1108","Zanakhan"
1397,"11","Ghazni","1109","Rashidan"
1397,"11","Ghazni","1110","Nawur"
1397,"11","Ghazni","1111","Qara Bagh"
1397,"11","Ghazni","1112","Giro"
1397,"11","Ghazni","1113","Ab Band"
1397,"11","Ghazni","1114","Jaghuri"
1397,"11","Ghazni","1115","Muqur"
1397,"11","Ghazni","1116","Malistan"
1397,"11","Ghazni","1117","Gelan"
1397,"11","Ghazni","1118","Ajristan"
1397,"11","Ghazni","1119","Nawa"
1397,"12","Paktika","1201","province Center(Sharan)"
1397,"12","Paktika","1202","Mata Khan"
1397,"12","Paktika","1203","Yosuf Khel"
1397,"12","Paktika","1204","Yahya Khel"
1397,"12","Paktika","1205","Sar Rawza"
1397,"12","Paktika","1206","Omna"
1397,"12","Paktika","1207","Zarghun Shahr"
1397,"12","Paktika","1208","Gomal"
1397,"12","Paktika","1209","Jani Khel"
1397,"12","Paktika","1210","Surubi"
1397,"12","Paktika","1211","Urgoon"
1397,"12","Paktika","1212","Ziruk"
1397,"12","Paktika","1213","Nika"
1397,"12","Paktika","1214","Barmal"
1397,"12","Paktika","1215","Giyan"
1397,"12","Paktika","1216","DilaWa Khushamand"
1397,"12","Paktika","1217","Wazakhwah"
1397,"12","Paktika","1218","Wormamay"
1397,"12","Paktika","1219","Turwo"
1397,"13","Paktya","1301","province Center(Gardez)"
1397,"13","Paktya","1302","Ahmadaba"
1397,"13","Paktya","1303","Zurmat"
1397,"13","Paktya","1304","Shwak"
1397,"13","Paktya","1305","Wuza Zadran"
1397,"13","Paktya","1306","Sayyid Karam"
1397,"13","Paktya","1307","Jaji"
1397,"13","Paktya","1308","Laja Ahmad khel"
1397,"13","Paktya","1309","Jani Khel"
1397,"13","Paktya","1310","Samkani"
1397,"13","Paktya","1311","Dand Patan"
1397,"13","Paktya","1312","laja mangel"
1397,"13","Paktya","1313","Mirzaka"
1397,"13","Paktya","1314","Garda siray"
1397,"13","Paktya","1315","Rohany Baba"
1397,"14","Khost","1401","province Center(Khost)"
1397,"14","Khost","1402","Manduzay (Esmayel khil)"
1397,"14","Khost","1403","Gurbuz"
1397,"14","Khost","1404","Tanay"
1397,"14","Khost","1405","Musa khel"
1397,"14","Khost","1406","Nadir Shah kot"
1397,"14","Khost","1407","Sabari (Yaqubi)"
1397,"14","Khost","1408","Tirzayee (Ali Sher )"
1397,"14","Khost","1409","Baak"
1397,"14","Khost","1410","Qalandar"
1397,"14","Khost","1411","Spera"
1397,"14","Khost","1412","Shamul"
1397,"14","Khost","1413","Jaji Maidan"
1397,"15","Kunar","1501","province Center (Asad Abad)"
1397,"15","Kunar","1502","Mara wara"
1397,"15","Kunar","1503","Watapoor"
1397,"15","Kunar","1504","Narang Wa Badil"
1397,"15","Kunar","1505","Sar Kani"
1397,"15","Kunar","1506","Shigal"
1397,"15","Kunar","1507","Dara-e- Pech"
1397,"15","Kunar","1508","Bar Kunar"
1397,"15","Kunar","1509","Sawkai"
1397,"15","Kunar","1510","Khas Kunar"
1397,"15","Kunar","1511","Ghazi Abad"
1397,"15","Kunar","1512","Dangam"
1397,"15","Kunar","1513","Chapa Dara"
1397,"15","Kunar","1514","Noorgal"
1397,"15","Kunar","1515","Nari"
1397,"15","Kunar","1516","Sheltan"
1397,"16","Nuristan","1601","province Center (Paroon)"
1397,"16","Nuristan","1602","Waygal"
1397,"16","Nuristan","1603","Wama"
1397,"16","Nuristan","1604","Noor Gram"
1397,"16","Nuristan","1605","Duab"
1397,"16","Nuristan","1606","Kamdesh"
1397,"16","Nuristan","1607","Mandol"
1397,"16","Nuristan","1608","Bargi Matal"
1397,"17","Badakhshan","1701","province center (Faiz Abad)"
1397,"17","Badakhshan","1702","Argo"
1397,"17","Badakhshan","1703","Arghanj Khwah"
1397,"17","Badakhshan","1704","Yaftal-e-Sufla"
1397,"17","Badakhshan","1705","Khash"
1397,"17","Badakhshan","1706","Baharak"
1397,"17","Badakhshan","1707","Darayim"
1397,"17","Badakhshan","1708","Kohistan"
1397,"17","Badakhshan","1709","Yawan"
1397,"17","Badakhshan","1710","Jurm"
1397,"17","Badakhshan","1711","Tashkan"
